question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
db467c8c,knowledge-update,lfu,262144,5,1.0,1.0,1.0,248889,23,48,25,"[""answer_611b6e83_2"", ""ecfd2047_1"", ""6cc835bd"", ""08693f68_1"", ""16ebc8f8_1""]","[""answer_611b6e83_1"", ""answer_611b6e83_2""]"
7a87bd0c,knowledge-update,lfu,262144,5,1.0,1.0,1.0,250803,22,48,26,"[""answer_d08a934d_2"", ""62369c56_1"", ""b98914c6_2"", ""55a59bc9_4"", ""81f318a2_1""]","[""answer_d08a934d_1"", ""answer_d08a934d_2""]"
e61a7584,knowledge-update,lfu,262144,5,1.0,1.0,1.0,260687,26,50,24,"[""answer_f25c32f5_2"", ""1fd16470_2"", ""d02bcc9e_2"", ""82159da4_1"", ""574df152_2""]","[""answer_f25c32f5_1"", ""answer_f25c32f5_2""]"
1cea1afa,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257187,26,49,23,"[""answer_79c395a9_2"", ""52d46b4a_1"", ""602ad002_1"", ""9c479e89_1"", ""ultrachat_3177""]","[""answer_79c395a9_1"", ""answer_79c395a9_2""]"
ed4ddc30,knowledge-update,lfu,262144,5,1.0,1.0,1.0,253909,22,46,24,"[""answer_babbaccb_2"", ""24bc3095_1"", ""ultrachat_238480"", ""ef23ecbc_2"", ""0138fdec""]","[""answer_babbaccb_1"", ""answer_babbaccb_2""]"
8fb83627,knowledge-update,lfu,262144,5,1.0,1.0,1.0,260625,25,44,19,"[""answer_966cecbb_2"", ""9315f268_1"", ""answer_966cecbb_1"", ""c15319aa_1"", ""b184aab6""]","[""answer_966cecbb_1"", ""answer_966cecbb_2""]"
b01defab,knowledge-update,lfu,262144,5,1.0,1.0,1.0,259581,29,50,21,"[""answer_8c0712af_2"", ""ultrachat_479632"", ""ultrachat_207469"", ""ultrachat_399927"", ""ultrachat_76442""]","[""answer_8c0712af_1"", ""answer_8c0712af_2""]"
22d2cb42,knowledge-update,lfu,262144,5,1.0,1.0,1.0,245850,25,48,23,"[""answer_bcce0b73_2"", ""060aeced"", ""eec72a82_4"", ""20fa75e8_1"", ""b63954ef""]","[""answer_bcce0b73_1"", ""answer_bcce0b73_2""]"
0e4e4c46,knowledge-update,lfu,262144,5,1.0,1.0,1.0,250387,25,49,24,"[""answer_f2f998c7_2"", ""60876def_2"", ""11e9d591_1"", ""998616b4_2"", ""17822471""]","[""answer_f2f998c7_1"", ""answer_f2f998c7_2""]"
4b24c848,knowledge-update,lfu,262144,5,1.0,1.0,1.0,248999,24,51,27,"[""answer_2cec623b_2"", ""1815d1b7"", ""d0c1453b_1"", ""b0855671_2"", ""ultrachat_243311""]","[""answer_2cec623b_1"", ""answer_2cec623b_2""]"
7e974930,knowledge-update,lfu,262144,5,1.0,1.0,1.0,254593,25,47,22,"[""answer_c9f5693c_2"", ""705b5399_3"", ""ultrachat_380252"", ""0a24e95e"", ""2ad94e57_1""]","[""answer_c9f5693c_1"", ""answer_c9f5693c_2""]"
603deb26,knowledge-update,lfu,262144,5,1.0,1.0,1.0,254885,27,48,21,"[""answer_8afdebac_2"", ""88611fff"", ""9594de66_2"", ""c77250d2"", ""5e523d80_3""]","[""answer_8afdebac_1"", ""answer_8afdebac_2""]"
59524333,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257383,23,44,21,"[""answer_b28f2c7a_2"", ""e4882e09_5"", ""9b9ff448_1"", ""08921633"", ""ultrachat_150151""]","[""answer_b28f2c7a_1"", ""answer_b28f2c7a_2""]"
5831f84d,knowledge-update,lfu,262144,5,1.0,1.0,1.0,261222,21,40,19,"[""answer_8d63a897_2"", ""ef84b994_abs_2"", ""c862f65a_1"", ""6efce493_2"", ""7a88956e""]","[""answer_8d63a897_1"", ""answer_8d63a897_2""]"
eace081b,knowledge-update,lfu,262144,5,1.0,1.0,1.0,258224,24,47,23,"[""answer_8a791264_2"", ""9316aae3_1"", ""4dae77d3"", ""4d04b866"", ""9fc5f03d_1""]","[""answer_8a791264_1"", ""answer_8a791264_2""]"
affe2881,knowledge-update,lfu,262144,5,1.0,1.0,1.0,251137,22,44,22,"[""answer_90de9b4d_2"", ""1b71c896_2"", ""ultrachat_145541"", ""0018b628"", ""f334878c""]","[""answer_90de9b4d_1"", ""answer_90de9b4d_2""]"
50635ada,knowledge-update,lfu,262144,5,1.0,1.0,1.0,261149,25,48,23,"[""9f9b402a_5"", ""2e53911b_1"", ""42bcee92_2"", ""answer_dcd74827_2"", ""390e092d_1""]","[""answer_dcd74827_1"", ""answer_dcd74827_2""]"
e66b632c,knowledge-update,lfu,262144,5,1.0,1.0,1.0,253000,24,47,23,"[""answer_ac0140ce_2"", ""9b820206"", ""84098c1b"", ""57c8bf62_3"", ""57a6a404_2""]","[""answer_ac0140ce_1"", ""answer_ac0140ce_2""]"
0ddfec37,knowledge-update,lfu,262144,5,1.0,1.0,1.0,259453,29,50,21,"[""answer_a22b654d_2"", ""147ab7e9_7"", ""f2199726_2"", ""ca58e7e9"", ""e0bfe67a_2""]","[""answer_a22b654d_1"", ""answer_a22b654d_2""]"
f685340e,knowledge-update,lfu,262144,5,1.0,1.0,1.0,251357,22,41,19,"[""answer_25df025b_2"", ""e7dcd5df"", ""e862f726_1"", ""5035d8d6"", ""142e3203_1""]","[""answer_25df025b_1"", ""answer_25df025b_2""]"
cc5ded98,knowledge-update,lfu,262144,5,0.0,0.0,0.0,255183,30,53,23,"[""c63b2c8f"", ""c937aab6"", ""sharegpt_a4rfTHu_0"", ""c4800a39"", ""0651f7bd_1""]","[""answer_a5b68517_1"", ""answer_a5b68517_2""]"
dfde3500,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257052,27,47,20,"[""answer_35d6c0be_2"", ""59c704ad_1"", ""fa68c9d6_2"", ""134127c2_2"", ""5c18cb32_2""]","[""answer_35d6c0be_1"", ""answer_35d6c0be_2""]"
69fee5aa,knowledge-update,lfu,262144,5,1.0,1.0,1.0,256006,27,49,22,"[""answer_d6028d6e_2"", ""a0b8b0ad_7"", ""6685e6cd"", ""a554ed79_2"", ""8464304d_2""]","[""answer_d6028d6e_1"", ""answer_d6028d6e_2""]"
7401057b,knowledge-update,lfu,262144,5,1.0,1.0,1.0,258551,26,47,21,"[""answer_94650bfa_2"", ""ultrachat_389374"", ""c38a915a_1"", ""4cb33063"", ""ultrachat_337165""]","[""answer_94650bfa_1"", ""answer_94650bfa_2""]"
cf22b7bf,knowledge-update,lfu,262144,5,1.0,1.0,1.0,262075,30,55,25,"[""answer_ae3a122b_2"", ""36d5bbde_1"", ""8ab0292c_1"", ""answer_ae3a122b_1"", ""8064b6ca""]","[""answer_ae3a122b_1"", ""answer_ae3a122b_2""]"
a2f3aa27,knowledge-update,lfu,262144,5,1.0,1.0,1.0,259335,26,44,18,"[""b65f51fb_5"", ""answer_5126c02d_2"", ""74ef19f0_1"", ""a135a911"", ""98c6946f_1""]","[""answer_5126c02d_1"", ""answer_5126c02d_2""]"
c7dc5443,knowledge-update,lfu,262144,5,1.0,1.0,1.0,255101,27,46,19,"[""answer_0cdbca92_2"", ""064e1984_1"", ""ultrachat_308370"", ""sharegpt_6cz1Sq6_264"", ""da4cc928""]","[""answer_0cdbca92_1"", ""answer_0cdbca92_2""]"
06db6396,knowledge-update,lfu,262144,5,1.0,1.0,1.0,246636,27,51,24,"[""answer_da72b1b4_2"", ""8235b87d"", ""1446b088_1"", ""ultrachat_357443"", ""84d7650f_2""]","[""answer_da72b1b4_1"", ""answer_da72b1b4_2""]"
3ba21379,knowledge-update,lfu,262144,5,0.0,0.0,0.0,252080,25,44,19,"[""d5033342"", ""ultrachat_74850"", ""93aff0d7_2"", ""3e19c52e_3"", ""a946dbf5_3""]","[""answer_cd345582_1"", ""answer_cd345582_2""]"
9bbe84a2,knowledge-update,lfu,262144,5,0.0,0.0,0.0,259587,25,48,23,"[""03ea798a"", ""5b6acaf5"", ""ef69c258"", ""339f5034_2"", ""e5c6a7bc""]","[""answer_c6a0c6c2_1"", ""answer_c6a0c6c2_2""]"
10e09553,knowledge-update,lfu,262144,5,1.0,1.0,1.0,261233,25,45,20,"[""answer_67be2c38_2"", ""ultrachat_113712"", ""7f12db5f"", ""6043dcf6_4"", ""5e906cb0_2""]","[""answer_67be2c38_1"", ""answer_67be2c38_2""]"
dad224aa,knowledge-update,lfu,262144,5,1.0,1.0,1.0,250036,25,48,23,"[""answer_4a97ae40_2"", ""eda73b75"", ""b971ed75_3"", ""sharegpt_I900U0S_0"", ""d0bef272_1""]","[""answer_4a97ae40_1"", ""answer_4a97ae40_2""]"
ba61f0b9,knowledge-update,lfu,262144,5,1.0,1.0,1.0,247316,24,45,21,"[""answer_f377cda7_2"", ""sharegpt_s8Opwwu_0"", ""c9213a03_1"", ""85846900_6"", ""57152276_1""]","[""answer_f377cda7_1"", ""answer_f377cda7_2""]"
42ec0761,knowledge-update,lfu,262144,5,1.0,1.0,1.0,261928,26,48,22,"[""answer_e3892371_2"", ""answer_e3892371_1"", ""4fb01417_2"", ""e809f0c8_1"", ""7746ba1b_2""]","[""answer_e3892371_1"", ""answer_e3892371_2""]"
5c40ec5b,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257901,29,51,22,"[""answer_1cb52d0a_2"", ""a200b713_3"", ""5560bdcc"", ""6446f6e6"", ""20cf06b8""]","[""answer_1cb52d0a_1"", ""answer_1cb52d0a_2""]"
c6853660,knowledge-update,lfu,262144,5,0.0,0.0,0.0,260323,23,46,23,"[""6ed1c85e"", ""33994682_3"", ""ultrachat_307669"", ""f8ab60d7"", ""ultrachat_435535""]","[""answer_626e93c4_1"", ""answer_626e93c4_2""]"
26bdc477,knowledge-update,lfu,262144,5,1.0,1.0,1.0,262144,24,48,24,"[""answer_f762ad8d_2"", ""d9e023f2_2"", ""ultrachat_438698"", ""sharegpt_mTOg9jG_13"", ""d9049800""]","[""answer_f762ad8d_1"", ""answer_f762ad8d_2""]"
0977f2af,knowledge-update,lfu,262144,5,1.0,0.0,0.0,250791,23,44,21,"[""b24eddd9_1"", ""809cbce9_3"", ""f115a3db_1"", ""bdf45964_3"", ""e7989082_2""]","[""answer_3bf5b73b_1"", ""answer_3bf5b73b_2""]"
6aeb4375_abs,knowledge-update,lfu,262144,5,1.0,1.0,1.0,253459,26,46,20,"[""answer_3f9693b7_abs_2"", ""answer_3f9693b7_abs_1"", ""9205e608_1"", ""c6c5bb8b_1"", ""24cb335f""]","[""answer_3f9693b7_abs_1"", ""answer_3f9693b7_abs_2""]"
031748ae_abs,knowledge-update,lfu,262144,5,1.0,1.0,1.0,256199,27,52,25,"[""answer_8748f791_abs_1"", ""answer_8748f791_abs_2"", ""4445fe6c"", ""0e1dce89_1"", ""7e76059f_2""]","[""answer_8748f791_abs_1"", ""answer_8748f791_abs_2""]"
2698e78f_abs,knowledge-update,lfu,262144,5,1.0,0.0,0.0,259484,25,46,21,"[""ultrachat_526292"", ""752b10e6_2"", ""cdba3d9f_1"", ""2e18c90b_1"", ""3d94eae8""]","[""answer_9282283d_abs_1"", ""answer_9282283d_abs_2""]"
2133c1b5_abs,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257999,24,50,26,"[""a864e7aa_5"", ""answer_52382508_abs_2"", ""d9f599e6_4"", ""0781daa1_2"", ""1dfdf280_2""]","[""answer_52382508_abs_1"", ""answer_52382508_abs_2""]"
0ddfec37_abs,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257814,24,45,21,"[""answer_a22b654d_abs_2"", ""3a11533e"", ""91074ce7"", ""25572732"", ""e92792b8_2""]","[""answer_a22b654d_abs_1"", ""answer_a22b654d_abs_2""]"
f685340e_abs,knowledge-update,lfu,262144,5,1.0,1.0,1.0,250364,21,43,22,"[""answer_25df025b_abs_2"", ""bc6c5757_2"", ""b1c55080_1"", ""e08bf81f_1"", ""1970789e""]","[""answer_25df025b_abs_1"", ""answer_25df025b_abs_2""]"
89941a94,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257979,21,46,25,"[""answer_e1403127_2"", ""answer_e1403127_1"", ""f334878c"", ""522dd987_1"", ""6a7d7055_2""]","[""answer_e1403127_1"", ""answer_e1403127_2""]"
07741c45,knowledge-update,lfu,262144,5,1.0,1.0,1.0,257039,27,49,22,"[""answer_7e9ad7b4_2"", ""604de0a3_2"", ""ultrachat_12073"", ""eb8195a6_2"", ""ce21f0e4""]","[""answer_7e9ad7b4_1"", ""answer_7e9ad7b4_2""]"
7161e7e2,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,255818,29,48,19,"[""2bd9990a_3"", ""3b5d9c2d"", ""d1accaa2_1"", ""sharegpt_b5rHj0c_20"", ""a849dd16""]","[""answer_sharegpt_5Lzox6N_0""]"
c4f10528,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,256980,22,44,22,"[""answer_ultrachat_234453"", ""689fec3d_1"", ""6cf1848e_2"", ""107d40f0"", ""7613d5ec_1""]","[""answer_ultrachat_234453""]"
89527b6b,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,260910,26,45,19,"[""51c262b6_2"", ""48d385f0_1"", ""9c722816"", ""ultrachat_84388"", ""sharegpt_M9T66Xd_5""]","[""answer_sharegpt_YkWn1Ne_0""]"
e9327a54,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,260737,28,50,22,"[""ba944cdc"", ""b10dce5e"", ""sharegpt_6dPUCcK_13"", ""c81897cd_2"", ""ecc39c87_2""]","[""answer_ultrachat_480665""]"
4c36ccef,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,261082,28,49,21,"[""answer_ultrachat_448704"", ""5fc83435_2"", ""89749c78_1"", ""sharegpt_TXDvX38_0"", ""7db28e68_1""]","[""answer_ultrachat_448704""]"
6ae235be,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,258373,25,48,23,"[""answer_sharegpt_IUWQYGQ_0"", ""31cde680"", ""809cabca_1"", ""99188307"", ""39358a85_1""]","[""answer_sharegpt_IUWQYGQ_0""]"
7e00a6cb,single-session-assistant,lfu,262144,5,1.0,0.0,0.0,250604,33,62,29,"[""2fa50779_5"", ""174cccbc"", ""39358a85_3"", ""d334bea4_2"", ""e2cd250e_1""]","[""answer_ultrachat_370515""]"
1903aded,single-session-assistant,lfu,262144,5,1.0,0.0,0.0,252650,25,47,22,"[""9b4c070c"", ""66369fde_1"", ""b163d176"", ""8adb232f_1"", ""184efb91_3""]","[""answer_sharegpt_hA7AkP3_0""]"
ceb54acb,single-session-assistant,lfu,262144,5,1.0,0.0,0.0,260812,23,50,27,"[""f6fd00cf"", ""44202c74_2"", ""9f220c66_2"", ""197d99cc"", ""0bbd7094_1""]","[""answer_sharegpt_cGdjmYo_0""]"
f523d9fe,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,259349,27,50,23,"[""answer_sharegpt_m2xJfjo_0"", ""193c23bd_1"", ""73f75ab4"", ""44165708"", ""733e443a_abs_4""]","[""answer_sharegpt_m2xJfjo_0""]"
0e5e2d1a,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,249816,23,46,23,"[""answer_ultrachat_113156"", ""f84b4266"", ""c756c34e"", ""ultrachat_201585"", ""147ab7e9_7""]","[""answer_ultrachat_113156""]"
fea54f57,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,254063,23,50,27,"[""34590cab_1"", ""0aa99e2e_1"", ""712e923c"", ""18d68208_1"", ""0ed2559d""]","[""answer_ultrachat_187684""]"
cc539528,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,254648,23,48,25,"[""18807892_4"", ""8bd3814a_1"", ""answer_ultrachat_374124"", ""fb760626"", ""fe1faff9_1""]","[""answer_ultrachat_374124""]"
dc439ea3,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,260770,25,47,22,"[""eb7366f2_1"", ""ultrachat_480287"", ""a245a0df_1"", ""bb779c22"", ""49d8a382""]","[""answer_ultrachat_459954""]"
18dcd5a5,single-session-assistant,lfu,262144,5,1.0,0.0,0.0,256345,25,50,25,"[""47727b14"", ""959e6cb0_2"", ""2f57c190_2"", ""sharegpt_u5bsykF_69"", ""aceffaab""]","[""answer_sharegpt_hn3IS1q_0""]"
488d3006,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,261127,23,47,24,"[""answer_ultrachat_275993"", ""a394f6b5_1"", ""3eb40515"", ""d53b6bfe_1"", ""8e6e058b_2""]","[""answer_ultrachat_275993""]"
58470ed2,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,254893,26,50,24,"[""answer_sharegpt_U4oCSfU_7"", ""ff49b5a5_3"", ""sharegpt_oPOTyid_141"", ""e45db473_2"", ""4050ebff_6""]","[""answer_sharegpt_U4oCSfU_7""]"
8cf51dda,single-session-assistant,lfu,262144,5,1.0,0.0,0.0,252334,26,46,20,"[""daa09295"", ""507514d9_1"", ""5df2f487"", ""27639dd8_2"", ""b500d9be""]","[""answer_sharegpt_HFMn2ZX_0""]"
1d4da289,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,255673,26,55,29,"[""ultrachat_213759"", ""12b6f0f1_2"", ""c9e45290"", ""59c5f97e"", ""sharegpt_eVmxjQZ_0""]","[""answer_ultrachat_348449""]"
8464fc84,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,254011,25,45,20,"[""answer_ultrachat_467053"", ""bdc804df_2"", ""21d86ebb_2"", ""6ac43c5b_4"", ""2c501e33""]","[""answer_ultrachat_467053""]"
8aef76bc,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,250745,25,48,23,"[""5209e813_2"", ""27d378b2_2"", ""5944b36a_3"", ""75cc894d_1"", ""9e00a192""]","[""answer_ultrachat_563222""]"
71a3fd6b,single-session-assistant,lfu,262144,5,1.0,0.0,0.0,254724,23,44,21,"[""f21fc078_1"", ""8419b385_3"", ""36743359_3"", ""sharegpt_asilfXk_321"", ""a29e9311""]","[""answer_ultrachat_417348""]"
2bf43736,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,260305,26,44,18,"[""answer_sharegpt_2kpncbX_13"", ""fd78c83d_3"", ""5ca6cd28"", ""fa858208_2"", ""7e4cd916_2""]","[""answer_sharegpt_2kpncbX_13""]"
70b3e69b,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,253943,23,48,25,"[""dd92723f_1"", ""09e1a929_2"", ""1388b204_2"", ""ultrachat_464343"", ""51c82c8e_1""]","[""answer_ultrachat_334948""]"
8752c811,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,256583,29,56,27,"[""d0a41222_1"", ""93f23301_2"", ""56745369_2"", ""sharegpt_Y6MteNX_0"", ""9db30f1c_3""]","[""answer_sharegpt_6pWK9yx_0""]"
3249768e,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,247389,21,47,26,"[""0868982f_1"", ""17067466"", ""268e8532_2"", ""c6c5bb8b_2"", ""773aebbd_3""]","[""answer_sharegpt_CaxTGYP_0""]"
1b9b7252,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,255954,24,46,22,"[""answer_ultrachat_115151"", ""d3cc5bdc_4"", ""f7796d96_1"", ""330c05e7_1"", ""af4d4ecd_6""]","[""answer_ultrachat_115151""]"
1568498a,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,259888,24,47,23,"[""sharegpt_kRkQrRx_0"", ""6ad46850_2"", ""4022d960_2"", ""936b0969_1"", ""71e0db57""]","[""answer_sharegpt_d6JJiqH_76""]"
6222b6eb,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,255856,24,46,22,"[""answer_sharegpt_H9PiM5G_0"", ""53c4fdd7_1"", ""ab603dd5_abs_2"", ""aea71da3_2"", ""04a0b385""]","[""answer_sharegpt_H9PiM5G_0""]"
e8a79c70,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,257121,23,44,21,"[""c0d099e6_2"", ""sharegpt_vKSMO9J_69"", ""89aed484_2"", ""ultrachat_15819"", ""4fb01417_2""]","[""answer_ultrachat_13075""]"
d596882b,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,253511,25,44,19,"[""answer_ultrachat_252214"", ""456807b7_1"", ""71888aff_2"", ""087d2b0a_1"", ""9f6bec4f""]","[""answer_ultrachat_252214""]"
e3fc4d6e,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,255704,28,53,25,"[""answer_sharegpt_5m7gg5F_0"", ""sharegpt_TVK4gjw_24"", ""sharegpt_80RCktD_0"", ""3b38bf46"", ""42adb80d_3""]","[""answer_sharegpt_5m7gg5F_0""]"
51b23612,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,259390,25,47,22,"[""answer_ultrachat_427265"", ""255c753b_1"", ""8672f398_2"", ""409015ef_1"", ""8064b6ca""]","[""answer_ultrachat_427265""]"
3e321797,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,259606,25,50,25,"[""answer_ultrachat_94624"", ""e77fc218_2"", ""0382dbfe_2"", ""00305dd2_1"", ""04b7b396_1""]","[""answer_ultrachat_94624""]"
e982271f,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,258905,29,54,25,"[""eb0d8dc1_4"", ""answer_ultrachat_195444"", ""db65997e"", ""333a59e5_1"", ""3a5010af_1""]","[""answer_ultrachat_195444""]"
352ab8bd,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,261012,27,49,22,"[""4a42c62b"", ""337cbfc8_2"", ""27971ce6_5"", ""55a59bc9_2"", ""3826dc55_5""]","[""answer_sharegpt_NoDZzot_7""]"
fca762bc,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,249597,22,42,20,"[""d0cdfddb_2"", ""78c80155_1"", ""06a34d82_1"", ""119532b2"", ""9672389a_2""]","[""answer_ultrachat_39395""]"
7a8d0b71,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,255010,26,45,19,"[""f07752be_1"", ""7a8f5003"", ""881d8e9b_1"", ""c14e3f09_2"", ""sharegpt_nXyzhBN_241""]","[""answer_sharegpt_i0tMT9q_9""]"
a40e080f,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,261726,27,48,21,"[""answer_ultrachat_269020"", ""4fd6129f_1"", ""ed109bc3"", ""sharegpt_fyAkcGP_81"", ""89c7a48a_2""]","[""answer_ultrachat_269020""]"
8b9d4367,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,255632,24,53,29,"[""answer_ultrachat_289157"", ""007e7d81_3"", ""36743359_1"", ""5534efcb_1"", ""sharegpt_iHP3XDi_39""]","[""answer_ultrachat_289157""]"
5809eb10,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,252393,29,52,23,"[""answer_sharegpt_4aJsGCH_0"", ""fc3d6c80"", ""sharegpt_obCC1BP_103"", ""sharegpt_GDFyxeT_0"", ""sharegpt_oKiXiX8_0""]","[""answer_sharegpt_4aJsGCH_0""]"
41275add,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,251691,28,53,25,"[""answer_sharegpt_81riySf_0"", ""eee803c7"", ""b3619c2c"", ""2e0ff38d_2"", ""ultrachat_36085""]","[""answer_sharegpt_81riySf_0""]"
4388e9dd,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,261886,22,43,21,"[""313404c6_2"", ""1ebd753f_2"", ""5a5e9175"", ""1b8f0ba5_4"", ""cfd21744_2""]","[""answer_sharegpt_qTi81nS_0""]"
4baee567,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,254092,28,49,21,"[""answer_sharegpt_i9adwQn_0"", ""sharegpt_wduYbsX_0"", ""sharegpt_NxG2nGm_91"", ""2f66e66d_1"", ""ed3504e1""]","[""answer_sharegpt_i9adwQn_0""]"
561fabcd,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,258192,25,49,24,"[""answer_sharegpt_hChsWOp_97"", ""34b38398_2"", ""aee13015_3"", ""340a1c3d"", ""c4ed2287_3""]","[""answer_sharegpt_hChsWOp_97""]"
b759caee,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,250902,27,53,26,"[""answer_sharegpt_2BSXlAr_0"", ""bab41bb6_5"", ""d3575920"", ""6be2f065_1"", ""f55fee5b_4""]","[""answer_sharegpt_2BSXlAr_0""]"
ac031881,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,254999,22,47,25,"[""e7989082_1"", ""f43d9ae5"", ""eb95f93c"", ""57c91b14_1"", ""dce08529_2""]","[""answer_sharegpt_GYqnAhC_190""]"
28bcfaac,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,251610,27,50,23,"[""8d410160"", ""17cb8d2f_5"", ""b52f03a1_2"", ""4b637e89_1"", ""774da34f_1""]","[""answer_ultrachat_446979""]"
16c90bf4,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,257579,28,55,27,"[""answer_ultrachat_294807"", ""1c177942_1"", ""5053474c_2"", ""ad72ce15"", ""afa0c2e7_5""]","[""answer_ultrachat_294807""]"
c8f1aeed,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,260185,28,50,22,"[""sharegpt_ebYKddM_87"", ""sharegpt_fH5kcER_0"", ""b8620ffe_2"", ""c3023a45_5"", ""518d26d3_2""]","[""answer_ultrachat_519486""]"
eaca4986,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,261905,25,47,22,"[""answer_sharegpt_SS141vi_0"", ""7bc2c7a3_1"", ""564761aa"", ""0e543e9e_2"", ""37db6f4e_1""]","[""answer_sharegpt_SS141vi_0""]"
c7cf7dfd,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,257786,25,51,26,"[""answer_ultrachat_456407"", ""c1e681e7_2"", ""96b8c9ee"", ""95cec590_1"", ""1341f0b9""]","[""answer_ultrachat_456407""]"
e48988bc,single-session-assistant,lfu,262144,5,1.0,0.0,0.0,251573,25,50,25,"[""6e110a53_1"", ""e388463b_1"", ""42fa05d3"", ""ultrachat_494373"", ""a5532feb_2""]","[""answer_ultrachat_174360""]"
1de5cff2,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,262002,25,45,20,"[""answer_ultrachat_440262"", ""898ce7a5_1"", ""e7418361_2"", ""848d721f_1"", ""sharegpt_hGQUdgE_10""]","[""answer_ultrachat_440262""]"
65240037,single-session-assistant,lfu,262144,5,0.0,0.0,0.0,249038,27,51,24,"[""92466e8e_1"", ""37141183"", ""0984a772"", ""f8dc1273"", ""46f07bd0_2""]","[""answer_ultrachat_403752""]"
778164c6,single-session-assistant,lfu,262144,5,1.0,1.0,1.0,253313,28,50,22,"[""answer_ultrachat_399000"", ""483ddd90"", ""b605741a_1"", ""sharegpt_ki9IVDq_6"", ""e42d0467_1""]","[""answer_ultrachat_399000""]"
