question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
2133c1b5,knowledge-update,lru,81920,5,0.0,0.0,0.0,72862,7,51,44,"[""ultrachat_328330"", ""a7f0c11d_3"", ""3b655772_1"", ""a52d98bf_2"", ""5e3c5a6b""]","[""answer_52382508_1"", ""answer_52382508_2""]"
18bc8abd,knowledge-update,lru,81920,5,1.0,1.0,1.0,63454,6,44,38,"[""answer_fff743f5_2"", ""sharegpt_vyHqfrX_0"", ""5937bdb7_1"", ""15232887_1"", ""sharegpt_pMczn7z_0""]","[""answer_fff743f5_1"", ""answer_fff743f5_2""]"
db467c8c,knowledge-update,lru,81920,5,0.0,0.0,0.0,76332,7,48,41,"[""ecfd2047_1"", ""6cc835bd"", ""sharegpt_yzPwqBS_16"", ""1f37278e_2"", ""ultrachat_233613""]","[""answer_611b6e83_1"", ""answer_611b6e83_2""]"
7a87bd0c,knowledge-update,lru,81920,5,0.0,0.0,0.0,80012,9,48,39,"[""55a59bc9_4"", ""15519944_1"", ""sharegpt_eSTYwMj_10"", ""0d2c6b95_1"", ""ultrachat_116204""]","[""answer_d08a934d_1"", ""answer_d08a934d_2""]"
e61a7584,knowledge-update,lru,81920,5,0.0,0.0,0.0,68762,8,50,42,"[""1fd16470_2"", ""51add7da_1"", ""ultrachat_183954"", ""e7aa3f51_2"", ""a355659a""]","[""answer_f25c32f5_1"", ""answer_f25c32f5_2""]"
1cea1afa,knowledge-update,lru,81920,5,1.0,1.0,1.0,70515,6,49,43,"[""answer_79c395a9_2"", ""726fa34a_2"", ""3d2e66f2_1"", ""a126eeab_1"", ""sharegpt_inuIr9J_119""]","[""answer_79c395a9_1"", ""answer_79c395a9_2""]"
ed4ddc30,knowledge-update,lru,81920,5,1.0,1.0,1.0,79987,6,46,40,"[""answer_babbaccb_2"", ""24bc3095_1"", ""ef23ecbc_2"", ""01a120b5"", ""aa31c397_2""]","[""answer_babbaccb_1"", ""answer_babbaccb_2""]"
8fb83627,knowledge-update,lru,81920,5,1.0,1.0,1.0,76323,6,44,38,"[""answer_966cecbb_2"", ""b184aab6"", ""deb6dd25"", ""1e5d09fe_2"", ""ultrachat_295257""]","[""answer_966cecbb_1"", ""answer_966cecbb_2""]"
b01defab,knowledge-update,lru,81920,5,1.0,1.0,1.0,81824,9,50,41,"[""answer_8c0712af_2"", ""ultrachat_479632"", ""ultrachat_407511"", ""ultrachat_472062"", ""d75869af""]","[""answer_8c0712af_1"", ""answer_8c0712af_2""]"
22d2cb42,knowledge-update,lru,81920,5,0.0,0.0,0.0,72271,6,48,42,"[""060aeced"", ""20fa75e8_1"", ""b63954ef"", ""sharegpt_ZXM9kAl_0"", ""sharegpt_bGRy51c_0""]","[""answer_bcce0b73_1"", ""answer_bcce0b73_2""]"
0e4e4c46,knowledge-update,lru,81920,5,1.0,1.0,1.0,79998,10,49,39,"[""answer_f2f998c7_2"", ""11e9d591_1"", ""ultrachat_280826"", ""93f2334f_1"", ""6702277b_1""]","[""answer_f2f998c7_1"", ""answer_f2f998c7_2""]"
4b24c848,knowledge-update,lru,81920,5,1.0,1.0,1.0,80020,8,51,43,"[""answer_2cec623b_2"", ""1815d1b7"", ""b0855671_2"", ""ultrachat_243311"", ""sharegpt_BsQhkZL_0""]","[""answer_2cec623b_1"", ""answer_2cec623b_2""]"
7e974930,knowledge-update,lru,81920,5,1.0,1.0,1.0,75627,8,47,39,"[""answer_c9f5693c_2"", ""ultrachat_380252"", ""0a24e95e"", ""ultrachat_439362"", ""168fa66e_5""]","[""answer_c9f5693c_1"", ""answer_c9f5693c_2""]"
603deb26,knowledge-update,lru,81920,5,1.0,1.0,1.0,75073,7,48,41,"[""answer_8afdebac_2"", ""88611fff"", ""7b0dea50_1"", ""ultrachat_191335"", ""93191d30_2""]","[""answer_8afdebac_1"", ""answer_8afdebac_2""]"
59524333,knowledge-update,lru,81920,5,1.0,1.0,1.0,79273,6,44,38,"[""answer_b28f2c7a_2"", ""08921633"", ""a9055912_1"", ""c9e7e793"", ""sharegpt_5m6qXKr_0""]","[""answer_b28f2c7a_1"", ""answer_b28f2c7a_2""]"
5831f84d,knowledge-update,lru,81920,5,0.0,0.0,0.0,77101,8,40,32,"[""c862f65a_1"", ""7b602215_1"", ""0a1e90d1_1"", ""ultrachat_563520"", ""sharegpt_UZI2Njb_0""]","[""answer_8d63a897_1"", ""answer_8d63a897_2""]"
eace081b,knowledge-update,lru,81920,5,0.0,0.0,0.0,70518,6,47,41,"[""9316aae3_1"", ""4dae77d3"", ""172a26d2"", ""ultrachat_231015"", ""64693b5c""]","[""answer_8a791264_1"", ""answer_8a791264_2""]"
affe2881,knowledge-update,lru,81920,5,0.0,0.0,0.0,75492,6,44,38,"[""ultrachat_145541"", ""0018b628"", ""dba69dec_1"", ""d53b6bfe_1"", ""cbab4862""]","[""answer_90de9b4d_1"", ""answer_90de9b4d_2""]"
50635ada,knowledge-update,lru,81920,5,1.0,1.0,1.0,71475,6,48,42,"[""answer_dcd74827_2"", ""add7cc1e"", ""c1e170f0_4"", ""55cc1ba3_2"", ""ultrachat_524807""]","[""answer_dcd74827_1"", ""answer_dcd74827_2""]"
e66b632c,knowledge-update,lru,81920,5,1.0,1.0,1.0,79949,7,47,40,"[""answer_ac0140ce_2"", ""9b820206"", ""57a6a404_2"", ""259d58da_2"", ""487fd03c""]","[""answer_ac0140ce_1"", ""answer_ac0140ce_2""]"
0ddfec37,knowledge-update,lru,81920,5,0.0,0.0,0.0,81674,10,50,40,"[""147ab7e9_7"", ""f2199726_2"", ""ca58e7e9"", ""e0bfe67a_2"", ""ultrachat_139747""]","[""answer_a22b654d_1"", ""answer_a22b654d_2""]"
f685340e,knowledge-update,lru,81920,5,1.0,1.0,1.0,80261,7,41,34,"[""answer_25df025b_2"", ""2f8e196e"", ""4ccc2061"", ""ultrachat_215172"", ""sharegpt_RuTDId0_29""]","[""answer_25df025b_1"", ""answer_25df025b_2""]"
cc5ded98,knowledge-update,lru,81920,5,0.0,0.0,0.0,75132,10,53,43,"[""c63b2c8f"", ""c937aab6"", ""sharegpt_a4rfTHu_0"", ""9b9ff448_7"", ""ultrachat_393019""]","[""answer_a5b68517_1"", ""answer_a5b68517_2""]"
dfde3500,knowledge-update,lru,81920,5,0.0,0.0,0.0,73762,8,47,39,"[""59c704ad_1"", ""fa68c9d6_2"", ""ultrachat_207568"", ""ultrachat_566996"", ""9d480413_6""]","[""answer_35d6c0be_1"", ""answer_35d6c0be_2""]"
69fee5aa,knowledge-update,lru,81920,5,0.0,0.0,0.0,77090,7,49,42,"[""a0b8b0ad_7"", ""a554ed79_2"", ""8464304d_2"", ""ultrachat_152449"", ""ultrachat_57053""]","[""answer_d6028d6e_1"", ""answer_d6028d6e_2""]"
7401057b,knowledge-update,lru,81920,5,0.0,0.0,0.0,81776,7,47,40,"[""c38a915a_1"", ""4cb33063"", ""ultrachat_337165"", ""7be23135"", ""c1928c13_2""]","[""answer_94650bfa_1"", ""answer_94650bfa_2""]"
cf22b7bf,knowledge-update,lru,81920,5,1.0,1.0,1.0,68367,8,55,47,"[""answer_ae3a122b_2"", ""8064b6ca"", ""ultrachat_130544"", ""sharegpt_PSbjff2_0"", ""ultrachat_237421""]","[""answer_ae3a122b_1"", ""answer_ae3a122b_2""]"
a2f3aa27,knowledge-update,lru,81920,5,1.0,1.0,1.0,80084,10,44,34,"[""answer_5126c02d_2"", ""74ef19f0_1"", ""39709ef6_2"", ""842137f5_2"", ""ultrachat_75332""]","[""answer_5126c02d_1"", ""answer_5126c02d_2""]"
c7dc5443,knowledge-update,lru,81920,5,1.0,1.0,1.0,73402,8,46,38,"[""answer_0cdbca92_2"", ""ultrachat_308370"", ""6b8e8bb3_1"", ""8fd3c71b"", ""sharegpt_hXYFkwv_35""]","[""answer_0cdbca92_1"", ""answer_0cdbca92_2""]"
06db6396,knowledge-update,lru,81920,5,0.0,0.0,0.0,76523,8,51,43,"[""8235b87d"", ""1446b088_1"", ""ultrachat_529001"", ""sharegpt_7o0D0JH_0"", ""9bb51452_2""]","[""answer_da72b1b4_1"", ""answer_da72b1b4_2""]"
3ba21379,knowledge-update,lru,81920,5,0.0,0.0,0.0,68177,7,44,37,"[""a946dbf5_3"", ""6d3ac017_1"", ""ultrachat_452586"", ""490bb46d_3"", ""ultrachat_550876""]","[""answer_cd345582_1"", ""answer_cd345582_2""]"
9bbe84a2,knowledge-update,lru,81920,5,0.0,0.0,0.0,75593,8,48,40,"[""e5c6a7bc"", ""6b7605d1_2"", ""16ece55f_2"", ""sharegpt_7Iyj4aa_9"", ""sharegpt_rN2ow9R_12""]","[""answer_c6a0c6c2_1"", ""answer_c6a0c6c2_2""]"
10e09553,knowledge-update,lru,81920,5,0.0,0.0,0.0,79701,7,45,38,"[""ultrachat_113712"", ""8ed1f402"", ""88a3c944_3"", ""9a2ed8f0_1"", ""918c4788_1""]","[""answer_67be2c38_1"", ""answer_67be2c38_2""]"
dad224aa,knowledge-update,lru,81920,5,1.0,1.0,1.0,81598,7,48,41,"[""answer_4a97ae40_2"", ""b971ed75_3"", ""sharegpt_I900U0S_0"", ""d0bef272_1"", ""3dcbca49""]","[""answer_4a97ae40_1"", ""answer_4a97ae40_2""]"
ba61f0b9,knowledge-update,lru,81920,5,1.0,1.0,1.0,70974,6,45,39,"[""answer_f377cda7_2"", ""sharegpt_s8Opwwu_0"", ""57152276_1"", ""daca659d"", ""ultrachat_245108""]","[""answer_f377cda7_1"", ""answer_f377cda7_2""]"
42ec0761,knowledge-update,lru,81920,5,1.0,1.0,1.0,67139,6,48,42,"[""answer_e3892371_2"", ""answer_e3892371_1"", ""e809f0c8_1"", ""sharegpt_OLc5cYf_653"", ""sharegpt_uZwFWTJ_43""]","[""answer_e3892371_1"", ""answer_e3892371_2""]"
5c40ec5b,knowledge-update,lru,81920,5,1.0,1.0,1.0,80031,9,51,42,"[""answer_1cb52d0a_2"", ""a200b713_3"", ""6446f6e6"", ""20cf06b8"", ""ec00a866_1""]","[""answer_1cb52d0a_1"", ""answer_1cb52d0a_2""]"
c6853660,knowledge-update,lru,81920,5,0.0,0.0,0.0,75802,7,46,39,"[""6ed1c85e"", ""ultrachat_307669"", ""f8ab60d7"", ""ultrachat_544305"", ""0e931802_2""]","[""answer_626e93c4_1"", ""answer_626e93c4_2""]"
26bdc477,knowledge-update,lru,81920,5,0.0,0.0,0.0,77186,7,48,41,"[""d9e023f2_2"", ""ultrachat_438698"", ""sharegpt_mTOg9jG_13"", ""d9049800"", ""e4bbcd5f_2""]","[""answer_f762ad8d_1"", ""answer_f762ad8d_2""]"
0977f2af,knowledge-update,lru,81920,5,1.0,1.0,1.0,80701,7,44,37,"[""2d8a12f3"", ""c6a93cd9_2"", ""answer_3bf5b73b_2"", ""e255d6fc_2"", ""6e4930a9_1""]","[""answer_3bf5b73b_1"", ""answer_3bf5b73b_2""]"
6aeb4375_abs,knowledge-update,lru,81920,5,0.0,0.0,0.0,68906,7,46,39,"[""9205e608_1"", ""c6c5bb8b_1"", ""sharegpt_TAzGJS0_57"", ""9125bd37_3"", ""ultrachat_351908""]","[""answer_3f9693b7_abs_1"", ""answer_3f9693b7_abs_2""]"
031748ae_abs,knowledge-update,lru,81920,5,0.0,0.0,0.0,70607,7,52,45,"[""0e1dce89_1"", ""7e76059f_2"", ""ultrachat_473482"", ""4d2c2c88_1"", ""feba9363_1""]","[""answer_8748f791_abs_1"", ""answer_8748f791_abs_2""]"
2698e78f_abs,knowledge-update,lru,81920,5,0.0,0.0,0.0,67857,7,46,39,"[""ultrachat_526292"", ""752b10e6_2"", ""cdba3d9f_1"", ""2e18c90b_1"", ""ultrachat_141253""]","[""answer_9282283d_abs_1"", ""answer_9282283d_abs_2""]"
2133c1b5_abs,knowledge-update,lru,81920,5,0.0,0.0,0.0,67759,6,50,44,"[""9998814e_1"", ""18c1f00c_1"", ""ultrachat_501214"", ""sharegpt_kjeGJvK_13"", ""sharegpt_M5JnA12_12""]","[""answer_52382508_abs_1"", ""answer_52382508_abs_2""]"
0ddfec37_abs,knowledge-update,lru,81920,5,1.0,1.0,1.0,72342,7,45,38,"[""answer_a22b654d_abs_2"", ""3a11533e"", ""e92792b8_2"", ""ultrachat_229267"", ""a6b6067b""]","[""answer_a22b654d_abs_1"", ""answer_a22b654d_abs_2""]"
f685340e_abs,knowledge-update,lru,81920,5,1.0,1.0,1.0,74643,9,43,34,"[""answer_25df025b_abs_2"", ""1970789e"", ""d1794297"", ""sharegpt_P5L0ISm_135"", ""ultrachat_271005""]","[""answer_25df025b_abs_1"", ""answer_25df025b_abs_2""]"
89941a94,knowledge-update,lru,81920,5,1.0,1.0,1.0,77861,6,46,40,"[""answer_e1403127_2"", ""522dd987_1"", ""6a7d7055_2"", ""1a654915_2"", ""74b0227e_2""]","[""answer_e1403127_1"", ""answer_e1403127_2""]"
07741c45,knowledge-update,lru,81920,5,0.0,0.0,0.0,78752,10,49,39,"[""ultrachat_12073"", ""eb8195a6_2"", ""ce21f0e4"", ""5300bfba"", ""ultrachat_271799""]","[""answer_7e9ad7b4_1"", ""answer_7e9ad7b4_2""]"
7161e7e2,single-session-assistant,lru,81920,5,0.0,0.0,0.0,80692,9,48,39,"[""2bd9990a_3"", ""sharegpt_b5rHj0c_20"", ""6d4b7a55_4"", ""sharegpt_RtCgJK2_307"", ""ultrachat_556647""]","[""answer_sharegpt_5Lzox6N_0""]"
c4f10528,single-session-assistant,lru,81920,5,1.0,1.0,1.0,76344,7,44,37,"[""answer_ultrachat_234453"", ""7613d5ec_1"", ""7157bff1_2"", ""sharegpt_yMwEvl7_557"", ""5ecb3466_2""]","[""answer_ultrachat_234453""]"
89527b6b,single-session-assistant,lru,81920,5,0.0,0.0,0.0,80517,8,45,37,"[""51c262b6_2"", ""sharegpt_M9T66Xd_5"", ""1c6b85ea_1"", ""1ddc89e9_3"", ""ultrachat_11001""]","[""answer_sharegpt_YkWn1Ne_0""]"
e9327a54,single-session-assistant,lru,81920,5,0.0,0.0,0.0,81160,11,50,39,"[""sharegpt_6dPUCcK_13"", ""ecc39c87_2"", ""sharegpt_Q7EQHIJ_0"", ""e91e8a2e_1"", ""ultrachat_353915""]","[""answer_ultrachat_480665""]"
4c36ccef,single-session-assistant,lru,81920,5,1.0,1.0,1.0,78981,9,49,40,"[""answer_ultrachat_448704"", ""5fc83435_2"", ""sharegpt_TXDvX38_0"", ""7db28e68_1"", ""aa569c1e""]","[""answer_ultrachat_448704""]"
6ae235be,single-session-assistant,lru,81920,5,0.0,0.0,0.0,78662,6,48,42,"[""31cde680"", ""39358a85_1"", ""17f444f3"", ""sharegpt_uEjOAtZ_0"", ""f18ebe36_1""]","[""answer_sharegpt_IUWQYGQ_0""]"
7e00a6cb,single-session-assistant,lru,81920,5,0.0,0.0,0.0,77639,9,62,53,"[""174cccbc"", ""sharegpt_vRfbcKe_87"", ""9998814e_2"", ""dab12619_1"", ""sharegpt_S3aFHiT_0""]","[""answer_ultrachat_370515""]"
1903aded,single-session-assistant,lru,81920,5,0.0,0.0,0.0,64648,5,47,42,"[""66369fde_1"", ""b163d176"", ""8adb232f_1"", ""07e6a3bd_1"", ""sharegpt_PZ9Id5R_7""]","[""answer_sharegpt_hA7AkP3_0""]"
ceb54acb,single-session-assistant,lru,81920,5,0.0,0.0,0.0,75295,6,50,44,"[""0bbd7094_1"", ""187b4852_2"", ""92762eb7"", ""sharegpt_hUhgRkO_0"", ""fed9e0eb_1""]","[""answer_sharegpt_cGdjmYo_0""]"
f523d9fe,single-session-assistant,lru,81920,5,0.0,0.0,0.0,67044,7,50,43,"[""73f75ab4"", ""44165708"", ""733e443a_abs_4"", ""ultrachat_367258"", ""ultrachat_320115""]","[""answer_sharegpt_m2xJfjo_0""]"
0e5e2d1a,single-session-assistant,lru,81920,5,0.0,0.0,0.0,71697,8,46,38,"[""c756c34e"", ""ultrachat_201585"", ""ultrachat_180166"", ""ultrachat_537324"", ""35e8eb34_2""]","[""answer_ultrachat_113156""]"
fea54f57,single-session-assistant,lru,81920,5,0.0,0.0,0.0,76726,5,50,45,"[""d81c92cb"", ""a98f8672_1"", ""c1e4bb18_2"", ""5ac7f9c5_1"", ""de6953fe""]","[""answer_ultrachat_187684""]"
cc539528,single-session-assistant,lru,81920,5,0.0,0.0,0.0,70265,6,48,42,"[""fb760626"", ""fe1faff9_1"", ""2a394047"", ""sharegpt_tKmxch5_0"", ""sharegpt_AZELQqX_0""]","[""answer_ultrachat_374124""]"
dc439ea3,single-session-assistant,lru,81920,5,0.0,0.0,0.0,70130,6,47,41,"[""ultrachat_480287"", ""a245a0df_1"", ""bb779c22"", ""ultrachat_438296"", ""12e0f16b""]","[""answer_ultrachat_459954""]"
18dcd5a5,single-session-assistant,lru,81920,5,0.0,0.0,0.0,74610,6,50,44,"[""959e6cb0_2"", ""684b7e56"", ""50bdd74e_2"", ""ultrachat_198366"", ""da5f24f6_1""]","[""answer_sharegpt_hn3IS1q_0""]"
488d3006,single-session-assistant,lru,81920,5,1.0,1.0,1.0,79409,6,47,41,"[""answer_ultrachat_275993"", ""8e6e058b_2"", ""0d2c6b95_2"", ""46ed11e9"", ""c085c484""]","[""answer_ultrachat_275993""]"
58470ed2,single-session-assistant,lru,81920,5,0.0,0.0,0.0,80056,8,50,42,"[""ultrachat_478785"", ""ultrachat_450272"", ""ebd61d29_2"", ""sharegpt_ErOTMZ3_277"", ""ultrachat_173621""]","[""answer_sharegpt_U4oCSfU_7""]"
8cf51dda,single-session-assistant,lru,81920,5,1.0,1.0,1.0,80118,8,46,38,"[""507514d9_1"", ""b500d9be"", ""18b0d357_1"", ""sharegpt_wvOsk6E_9"", ""answer_sharegpt_HFMn2ZX_0""]","[""answer_sharegpt_HFMn2ZX_0""]"
1d4da289,single-session-assistant,lru,81920,5,0.0,0.0,0.0,70361,7,55,48,"[""ultrachat_213759"", ""b75f475e_2"", ""bf85791d"", ""sharegpt_jltxhMe_53"", ""1ae05eb8_2""]","[""answer_ultrachat_348449""]"
8464fc84,single-session-assistant,lru,81920,5,0.0,0.0,0.0,69010,5,45,40,"[""2c501e33"", ""efaa18d1_1"", ""4a5ee697_1"", ""ultrachat_361619"", ""sharegpt_G3RxeFJ_106""]","[""answer_ultrachat_467053""]"
8aef76bc,single-session-assistant,lru,81920,5,0.0,0.0,0.0,69657,9,48,39,"[""27d378b2_2"", ""ddcd2c65_1"", ""44b1595a"", ""ultrachat_283910"", ""sharegpt_X9kLK47_0""]","[""answer_ultrachat_563222""]"
71a3fd6b,single-session-assistant,lru,81920,5,0.0,0.0,0.0,73654,6,44,38,"[""f21fc078_1"", ""sharegpt_asilfXk_321"", ""12c28d3f_1"", ""sharegpt_1l1PRmH_260"", ""d7a98679_2""]","[""answer_ultrachat_417348""]"
2bf43736,single-session-assistant,lru,81920,5,1.0,1.0,1.0,71909,6,44,38,"[""answer_sharegpt_2kpncbX_13"", ""fa858208_2"", ""7e4cd916_2"", ""d79173aa_3"", ""sharegpt_NpdY6CT_5""]","[""answer_sharegpt_2kpncbX_13""]"
70b3e69b,single-session-assistant,lru,81920,5,0.0,0.0,0.0,75130,6,48,42,"[""dd92723f_1"", ""1388b204_2"", ""ultrachat_361790"", ""ab3af6c5_2"", ""7b74d32d_2""]","[""answer_ultrachat_334948""]"
8752c811,single-session-assistant,lru,81920,5,0.0,0.0,0.0,79696,7,56,49,"[""93f23301_2"", ""3e48ed93"", ""sharegpt_0lUCp7h_0"", ""sharegpt_W20Vnj4_0"", ""9b3611d7_1""]","[""answer_sharegpt_6pWK9yx_0""]"
3249768e,single-session-assistant,lru,81920,5,0.0,0.0,0.0,65353,5,47,42,"[""268e8532_2"", ""6593cb8b_2"", ""ec00a866_2"", ""07d33eaa"", ""sharegpt_BjNAdNQ_0""]","[""answer_sharegpt_CaxTGYP_0""]"
1b9b7252,single-session-assistant,lru,81920,5,0.0,0.0,0.0,70806,7,46,39,"[""d3cc5bdc_4"", ""b5263ca4_1"", ""ultrachat_171083"", ""sharegpt_ds3olq8_3"", ""sharegpt_YrTSv2f_15""]","[""answer_ultrachat_115151""]"
1568498a,single-session-assistant,lru,81920,5,0.0,0.0,0.0,75807,7,47,40,"[""sharegpt_kRkQrRx_0"", ""936b0969_1"", ""804a55d2_2"", ""bbbb4bd2"", ""sharegpt_69agvDU_27""]","[""answer_sharegpt_d6JJiqH_76""]"
6222b6eb,single-session-assistant,lru,81920,5,0.0,0.0,0.0,76195,8,46,38,"[""2bbbe083"", ""25ffc571"", ""ultrachat_520946"", ""sharegpt_TymNw01_0"", ""5a0d28f8_3""]","[""answer_sharegpt_H9PiM5G_0""]"
e8a79c70,single-session-assistant,lru,81920,5,0.0,0.0,0.0,72279,6,44,38,"[""89aed484_2"", ""742ea86b_1"", ""fc706dc5_2"", ""85a49fe0_1"", ""2358d99b_1""]","[""answer_ultrachat_13075""]"
d596882b,single-session-assistant,lru,81920,5,0.0,0.0,0.0,67972,9,44,35,"[""456807b7_1"", ""9f6bec4f"", ""ultrachat_299672"", ""ultrachat_512490"", ""ultrachat_466926""]","[""answer_ultrachat_252214""]"
e3fc4d6e,single-session-assistant,lru,81920,5,0.0,0.0,0.0,80730,9,53,44,"[""sharegpt_TVK4gjw_24"", ""sharegpt_80RCktD_0"", ""ad44b3e1_2"", ""sharegpt_sXKNzPE_0"", ""ultrachat_38181""]","[""answer_sharegpt_5m7gg5F_0""]"
51b23612,single-session-assistant,lru,81920,5,1.0,1.0,1.0,68566,7,47,40,"[""answer_ultrachat_427265"", ""409015ef_1"", ""8064b6ca"", ""ultrachat_23643"", ""ultrachat_343189""]","[""answer_ultrachat_427265""]"
3e321797,single-session-assistant,lru,81920,5,0.0,0.0,0.0,69522,8,50,42,"[""04b7b396_1"", ""b28990c8_4"", ""ultrachat_21450"", ""d20bb5aa_2"", ""sharegpt_l4wRaiy_13""]","[""answer_ultrachat_94624""]"
e982271f,single-session-assistant,lru,81920,5,0.0,0.0,0.0,79980,10,54,44,"[""42165950_1"", ""sharegpt_00wumZn_0"", ""ultrachat_564244"", ""sharegpt_FQi5DlJ_48"", ""sharegpt_xFXoGKI_0""]","[""answer_ultrachat_195444""]"
352ab8bd,single-session-assistant,lru,81920,5,0.0,0.0,0.0,80652,8,49,41,"[""27971ce6_5"", ""55a59bc9_2"", ""3826dc55_5"", ""ultrachat_133145"", ""05594106_2""]","[""answer_sharegpt_NoDZzot_7""]"
fca762bc,single-session-assistant,lru,81920,5,0.0,0.0,0.0,74611,6,42,36,"[""78c80155_1"", ""119532b2"", ""9672389a_2"", ""80082060_2"", ""sharegpt_oIB2JG9_0""]","[""answer_ultrachat_39395""]"
7a8d0b71,single-session-assistant,lru,81920,5,0.0,0.0,0.0,71625,6,45,39,"[""7a8f5003"", ""881d8e9b_1"", ""c14e3f09_2"", ""d471d03e_2"", ""7a4d00b3_3""]","[""answer_sharegpt_i0tMT9q_9""]"
a40e080f,single-session-assistant,lru,81920,5,0.0,0.0,0.0,77853,7,48,41,"[""4fd6129f_1"", ""sharegpt_fyAkcGP_81"", ""sharegpt_oXgiN7q_327"", ""1fb3bbed_3"", ""sharegpt_404yKsu_13""]","[""answer_ultrachat_269020""]"
8b9d4367,single-session-assistant,lru,81920,5,0.0,0.0,0.0,79025,7,53,46,"[""007e7d81_3"", ""sharegpt_iHP3XDi_39"", ""031061e6_4"", ""c83bbe71_1"", ""ultrachat_259169""]","[""answer_ultrachat_289157""]"
5809eb10,single-session-assistant,lru,81920,5,1.0,1.0,1.0,78977,9,52,43,"[""answer_sharegpt_4aJsGCH_0"", ""sharegpt_obCC1BP_103"", ""sharegpt_oKiXiX8_0"", ""9b820206"", ""2ec2813b_1""]","[""answer_sharegpt_4aJsGCH_0""]"
41275add,single-session-assistant,lru,81920,5,0.0,0.0,0.0,80807,8,53,45,"[""eee803c7"", ""5fe4d2ee_1"", ""ultrachat_351310"", ""d4f35ad9"", ""ultrachat_519837""]","[""answer_sharegpt_81riySf_0""]"
4388e9dd,single-session-assistant,lru,81920,5,0.0,0.0,0.0,79847,6,43,37,"[""5a5e9175"", ""1b8f0ba5_4"", ""cfd21744_2"", ""234c8721"", ""ultrachat_104215""]","[""answer_sharegpt_qTi81nS_0""]"
4baee567,single-session-assistant,lru,81920,5,0.0,0.0,0.0,81530,9,49,40,"[""ultrachat_195214"", ""ultrachat_554389"", ""d5415748"", ""sharegpt_hRVKLa2_0"", ""ultrachat_210474""]","[""answer_sharegpt_i9adwQn_0""]"
561fabcd,single-session-assistant,lru,81920,5,1.0,1.0,1.0,75209,8,49,41,"[""answer_sharegpt_hChsWOp_97"", ""226fa428_2"", ""9a992902"", ""ultrachat_547742"", ""ultrachat_302679""]","[""answer_sharegpt_hChsWOp_97""]"
b759caee,single-session-assistant,lru,81920,5,0.0,0.0,0.0,77280,8,53,45,"[""d3575920"", ""ultrachat_554750"", ""sharegpt_c576GpN_0"", ""175a0b58_3"", ""sharegpt_lR0Y6tk_7""]","[""answer_sharegpt_2BSXlAr_0""]"
ac031881,single-session-assistant,lru,81920,5,0.0,0.0,0.0,71324,5,47,42,"[""c986f83a"", ""63be5d71_1"", ""e30307d8_1"", ""ebb47912"", ""ultrachat_265652""]","[""answer_sharegpt_GYqnAhC_190""]"
28bcfaac,single-session-assistant,lru,81920,5,0.0,0.0,0.0,79616,11,50,39,"[""774da34f_1"", ""ultrachat_181176"", ""989ad9e6_3"", ""96e1688e"", ""ultrachat_433665""]","[""answer_ultrachat_446979""]"
16c90bf4,single-session-assistant,lru,81920,5,0.0,0.0,0.0,74939,7,55,48,"[""1c177942_1"", ""89d49715_1"", ""da1797c4_2"", ""sharegpt_Bf5wBOC_3"", ""ultrachat_132854""]","[""answer_ultrachat_294807""]"
c8f1aeed,single-session-assistant,lru,81920,5,0.0,0.0,0.0,79585,9,50,41,"[""ed8ba4b0_1"", ""199a5225_1"", ""ultrachat_390906"", ""ddcd2c65_2"", ""f1bdf7f3_3""]","[""answer_ultrachat_519486""]"
eaca4986,single-session-assistant,lru,81920,5,0.0,0.0,0.0,78646,8,47,39,"[""564761aa"", ""0e543e9e_2"", ""sharegpt_NelPQLT_0"", ""sharegpt_3pgjflK_7"", ""sharegpt_kNi3QzP_24""]","[""answer_sharegpt_SS141vi_0""]"
c7cf7dfd,single-session-assistant,lru,81920,5,1.0,1.0,1.0,71467,6,51,45,"[""answer_ultrachat_456407"", ""95cec590_1"", ""1341f0b9"", ""b90109d2_1"", ""64b9c798""]","[""answer_ultrachat_456407""]"
e48988bc,single-session-assistant,lru,81920,5,0.0,0.0,0.0,77574,7,50,43,"[""6e110a53_1"", ""ultrachat_494373"", ""a5532feb_2"", ""ff6bccaa_3"", ""ultrachat_99935""]","[""answer_ultrachat_174360""]"
1de5cff2,single-session-assistant,lru,81920,5,1.0,1.0,1.0,78142,8,45,37,"[""answer_ultrachat_440262"", ""898ce7a5_1"", ""sharegpt_hGQUdgE_10"", ""1975d9a7_1"", ""4cb33063""]","[""answer_ultrachat_440262""]"
65240037,single-session-assistant,lru,81920,5,0.0,0.0,0.0,80661,7,51,44,"[""37141183"", ""46f07bd0_2"", ""5b8ef613_3"", ""43a8152b_2"", ""faad7d7a_2""]","[""answer_ultrachat_403752""]"
778164c6,single-session-assistant,lru,81920,5,1.0,1.0,1.0,80168,10,50,40,"[""answer_ultrachat_399000"", ""35201d43"", ""0c28f7fb"", ""ultrachat_313916"", ""sharegpt_WXCvFir_11""]","[""answer_ultrachat_399000""]"
